#feature	value	weight	wins	losses
pattern	46756	-6.903683212742555	0	995
pattern	46757	-6.068697239747807	2	13975
pattern	46758	-7.92006003565864	0	2751
pattern	46759	-8.232157289168905	0	3759
pattern	46760	-1.5965937478874628	0	4
pattern	46761	-4.49652623896957	4	5712
pattern	46762	-2.1165400110746675	33	4301
pattern	46763	-1.1496900466257547	33	1635
pattern	46764	-4.9778048812786135	6	13793
pattern	46765	-8.788583726333389	0	6558
pattern	46766	-8.853799184230164	0	7000
pattern	46767	-7.375215819584241	0	1595
pattern	46768	-5.641180399546673	1	4697
pattern	46769	-4.624660336706921	3	4895
pattern	46770	-8.179181927933872	0	3565
pattern	46771	-8.175811077805365	0	3553
pattern	46772	-2.634489058238768	0	13
pattern	46773	-9.383531747902314	0	11890
pattern	46774	-9.604268284643327	0	14827
pattern	46775	-9.86432754315291	0	19231
pattern	46776	-8.483002557505037	0	4831
pattern	46777	-7.690256866918636	0	2186
pattern	46778	-4.278059137849666	2	2331
pattern	46779	-7.698000241571268	0	2203
pattern	46780	-5.303296862251564	1	3350
pattern	46781	-3.5089865588922	10	5269
pattern	46782	-8.682866317276824	0	5900
pattern	46783	-9.48652686036637	0	13180
pattern	46784	-8.495343476667289	0	4891
pattern	46785	-2.4188166745958797	23	4059
pattern	46786	-9.079312858943993	0	8771
pattern	46787	-2.9246756631906234	10	2937
pattern	46788	-9.61145848185397	0	14934
pattern	46789	-2.296183644098139	0	9
pattern	46790	-9.232486959119484	0	10223
pattern	46791	-9.333702169218233	0	11312
pattern	46792	-5.820555327669981	1	5620
pattern	46793	-5.023331772117222	4	9674
pattern	46794	-5.862878178663438	1	5863
pattern	46795	-7.057843045476437	0	1161
pattern	46796	-8.694993933301534	0	5972
pattern	46797	-7.955402730692584	0	2850
pattern	46798	-6.637174420773913	0	762
pattern	46799	-6.868948141370221	0	961
pattern	46800	-7.434810229848187	0	1693
pattern	46801	-6.008024786198825	1	6779
pattern	46802	-4.094026846819887	4	3819
pattern	46803	-4.612562920935428	8	12730
pattern	46804	-5.059214751439636	2	5092
pattern	46805	-0.504118643046509	49	1272
pattern	46806	-9.244639033555186	0	10348
pattern	46807	-8.046528948456755	0	3122
pattern	46808	-8.62603617421982	0	5574
pattern	46809	-8.331089199415796	0	4150
pattern	46810	-7.17849683335043	0	1310
pattern	46811	-7.004824107726414	0	1101
pattern	46812	-7.712862459898279	0	2236
pattern	46813	-8.747818498742983	0	6296
pattern	46814	-6.728552305844111	0	835
pattern	46815	-9.80305579386748	0	18088
pattern	46816	-9.879447730316093	0	19524
pattern	46817	-9.435397011139402	0	12523
pattern	46818	-3.3650930753038795	0	28
pattern	46819	-8.819360299912356	0	6763
pattern	46820	-1.0583874754031417	19	860
pattern	46821	-3.4945720688027535	0	32
pattern	46822	-7.273742089384352	0	1441
pattern	46823	0.05108917373976297	266	3961
pattern	46824	-7.5928381486389	0	1983
pattern	46825	-8.030063346225106	0	3071
pattern	46826	-3.8177620055387176	5	3610
pattern	46827	-5.684095282502251	1	4903
pattern	46828	-7.780276445911966	0	2392
pattern	46829	-6.988354338450557	0	1083
pattern	46830	-8.681509680377665	0	5892
pattern	46831	-8.663012633014958	0	5784
pattern	46832	-0.6607220095229575	0	1
pattern	46833	-1.0771127548005217	0	2
pattern	46834	-6.675742775220929	0	792
pattern	46835	-8.956729413915795	0	7759
pattern	46836	-5.788192010609224	1	5441
pattern	46837	-2.0669512016295855	54	6693
pattern	46838	-10.097776248558747	0	24288
pattern	46839	-9.593964461277555	0	14675
pattern	46840	-6.745161299507199	0	849
pattern	46841	-7.950127411049259	0	2835
pattern	46842	-4.683533367130461	2	3497
pattern	46843	-3.752561578848049	4	2714
pattern	46844	-0.17409822118679605	84	1567
pattern	46845	-3.4804745285011047	8	4103
pattern	46846	-9.088504479573636	0	8852
pattern	46847	-7.889809875876788	0	2669
pattern	46848	-7.3814621850411255	0	1605
pattern	46849	-6.429490350891872	1	10333
pattern	46850	-7.6132934915454715	0	2024
pattern	46851	-4.083469294588007	5	4709
pattern	46852	-8.078048106956652	0	3222
pattern	46853	-5.404181603081363	2	7190
pattern	46854	-8.713242808076767	0	6082
pattern	46855	-2.8224479752773033	18	4760
pattern	46856	-6.71409311100954	0	823
pattern	46857	-7.719989641420001	0	2252
pattern	46858	-2.845736754870923	10	2714
pattern	46859	-8.693486000332278	0	5963
pattern	46860	-8.593771996158583	0	5397
pattern	46861	-9.53437389021972	0	13826
pattern	46862	-9.590961852798324	0	14631
pattern	46863	-8.843317263455834	0	6927
pattern	46864	-7.955051907189199	0	2849
pattern	46865	-4.037230833215175	3	2720
pattern	46866	-10.256358059067088	0	28462
pattern	46867	-9.886083815079964	0	19654
pattern	46868	-4.240408469617634	3	3333
pattern	46869	-3.064776037967733	9	3043
pattern	46870	-8.678450501376155	0	5874
pattern	46871	-8.86629058825214	0	7088
pattern	46872	-8.931807830543288	0	7568
pattern	46873	-7.814373885703501	0	2475
pattern	46874	-6.634549527540992	0	760
pattern	46875	-6.955531800673798	0	1048
pattern	46876	-8.989935115634507	0	8021
pattern	46877	-7.370190481956007	0	1587
pattern	46878	-7.668531313433888	0	2139
pattern	46879	-1.7909171595535367	21	1978
pattern	46880	-8.246154848537733	0	3812
pattern	46881	-8.799350482403785	0	6629
pattern	46882	-8.440298388814934	0	4629
pattern	46883	-2.3705723545276105	26	4371
pattern	46884	-5.855174555601414	1	5818
pattern	46885	-6.753363481847713	0	856
pattern	46886	-7.546412606179834	0	1893
pattern	46887	-8.750197776861562	0	6311
pattern	46888	-1.0685861995872399	77	3515
pattern	46889	-9.571082590451532	0	14343
pattern	46890	-9.44769735150791	0	12678
pattern	46891	-8.66577461927674	0	5800
pattern	46892	-2.096119653813766	10	1282
pattern	46893	-5.640328599164334	1	4693
pattern	46894	-6.85639483737992	0	949
pattern	46895	-9.091324421653393	0	8877
pattern	46896	-7.348546491880687	0	1553
pattern	46897	-7.065558893741368	0	1170
pattern	46898	-8.233486215556946	0	3764
pattern	46899	-10.190542058954666	0	26649
pattern	46900	-9.820102499386785	0	18399
pattern	46901	-5.13325060256583	1	2826
pattern	46902	-7.817197110063339	0	2482
pattern	46903	-9.239310305155936	0	10293
pattern	46904	-9.411723798125516	0	12230
pattern	46905	1.2819565690979868	151	656
pattern	46906	-6.618653809682966	0	748
pattern	46907	-6.741625378760309	0	846
pattern	46908	-6.190962280259554	1	8140
pattern	46909	-6.931409512687426	0	1023
pattern	46910	-8.838542559358448	0	6894
pattern	46911	-6.964075322181302	0	1057
pattern	46912	-5.172785058378187	1	2940
pattern	46913	-8.003341748055648	0	2990
pattern	46914	-7.371449185909621	0	1589
pattern	46915	-2.667441368500938	37	8365
pattern	46916	-4.52124662439559	2	2973
pattern	46917	-3.151561921147536	2	755
pattern	46918	-9.049577122947852	0	8514
pattern	46919	-1.980685035259054	51	5799
pattern	46920	-8.446971629771255	0	4660
pattern	46921	-10.118031705918588	0	24785
pattern	46922	-8.098623472097994	0	3289
pattern	46923	-8.268459046790072	0	3898
pattern	46924	-3.841660039950129	1	776
pattern	46925	-7.025481616536163	0	1124
pattern	46926	-8.387980754447513	0	4393
pattern	46927	-8.47719092411974	0	4803
pattern	46928	-8.890264075004012	0	7260
pattern	46929	-8.197796491741409	0	3632
pattern	46930	-7.838318177207795	0	2535
pattern	46931	-6.787773064043402	0	886
pattern	46932	-6.6832811036580315	0	798
pattern	46933	-7.442455364312624	0	1706
pattern	46934	-8.188393601667329	0	3598
pattern	46935	-8.260476383215135	0	3867
pattern	46936	-3.5396407446461176	11	5973
pattern	46937	-9.682712230411767	0	16037
pattern	46938	-8.47719092411974	0	4803
pattern	46939	-8.861907987096625	0	7057
pattern	46940	-1.128820795679335	15	729
pattern	46941	-7.721320351269479	0	2255
pattern	46942	-6.931409512687426	0	1023
pattern	46943	-2.3486608827961812	62	10184
pattern	46944	-9.003800265299692	0	8133
pattern	46945	-9.039425873389023	0	8428
pattern	46946	-4.3798789306544945	4	5083
pattern	46947	-8.855939462791588	0	7015
pattern	46948	-8.994909052448117	0	8061
pattern	46949	-9.902634021593618	0	19982
pattern	46950	-7.4371688102467415	0	1697
pattern	46951	-7.251299750583569	0	1409
pattern	46952	-4.319892589082872	4	4787
pattern	46953	-0.6607220095229575	0	1
pattern	46954	-9.232486959119484	0	10223
pattern	46955	-9.215321587931706	0	10049
pattern	46956	-8.459338693390524	0	4718
pattern	46957	-6.296991822466769	0	542
pattern	46958	-3.3396971192091693	27	11964
pattern	46959	-8.789802693082311	0	6566
pattern	46960	-6.8253907739208595	0	920
pattern	46961	-0.6607220095229575	0	1
pattern	46962	-9.193594582955988	0	9833
pattern	46963	-7.18533869704443	0	1319
pattern	46964	-8.900404014861216	0	7334
pattern	46965	-2.2709735632417023	17	2590
pattern	46966	-8.207111790446412	0	3666
pattern	46967	-6.723755766590651	0	831
pattern	46968	-3.4090493758803397	2	977
pattern	46969	-3.03584536398739	16	5240
pattern	46970	-8.355364915296091	0	4252
pattern	46971	-6.836190759179506	0	930
pattern	46972	-7.807890713201486	0	2459
pattern	46973	-3.524482012409305	0	33
pattern	46974	-8.256590807043192	0	3852
pattern	46975	-6.775293269255889	0	875
pattern	46976	-2.2853776238285954	27	4168
pattern	46977	-9.730022853070247	0	16814
pattern	46978	-7.793560513257632	0	2424
pattern	46979	-7.716432400235256	0	2244
pattern	46980	-5.447036678714035	1	3868
pattern	46981	-6.903683212742555	0	995
pattern	46982	-0.6607220095229575	0	1
pattern	46983	-2.9925366833263403	0	19
pattern	46984	-9.237073480227929	0	10270
pattern	46985	-7.706584232723021	0	2222
pattern	46986	-5.734593632091344	1	5157
pattern	46987	-8.408925408476962	0	4486
pattern	46988	-8.804765710069423	0	6665
pattern	46989	-10.129344889599409	0	25067
pattern	46990	-7.421139364736041	0	1670
pattern	46991	-5.1081770827887025	1	2756
pattern	46992	-2.3920774722609734	0	10
pattern	46993	-3.6672111923551576	9	5559
pattern	46994	-8.742244735501501	0	6261
pattern	46995	-5.541901812437248	1	4253
pattern	46996	-5.479334987957968	1	3995
pattern	46997	-9.368022221399505	0	11707
pattern	46998	-7.928743358699589	0	2775
pattern	46999	-6.611955288409906	0	743
pattern	47000	-4.094015313272952	2	1939
pattern	47001	-9.530968937658443	0	13779
pattern	47002	-9.825792820287669	0	18504
pattern	47003	-10.27938435794994	0	29125
pattern	47004	-7.34790275766029	0	1552
pattern	47005	-7.0474617563727895	0	1149
pattern	47006	-2.2748779713109184	19	2905
pattern	47007	-8.01299100466276	0	3019
pattern	47008	-0.6843829641368958	201	6246
pattern	47009	-7.4916099081677805	0	1792
pattern	47010	-9.247437335044458	0	10377
pattern	47011	-7.7811118901167475	0	2394
pattern	47012	-8.203012792616006	0	3651
pattern	47013	-8.522168058030825	0	5024
pattern	47014	-8.1143056392805	0	3341
pattern	47015	-5.845157090275081	1	5760
pattern	47016	-8.42791079360612	0	4572
pattern	47017	-3.120426902395417	24	8543
pattern	47018	-2.3920774722609734	0	10
pattern	47019	-2.617881513042869	9	1946
pattern	47020	-6.637174420773913	0	762
pattern	47021	-9.150583617378699	0	9419
pattern	47022	-7.261180304131077	0	1423
pattern	47023	-6.839408140294614	0	933
pattern	47024	-6.135009361461141	1	7697
pattern	47025	-2.929895599268022	7	2072
pattern	47026	-8.012659817001786	0	3018
pattern	47027	-7.913131861333035	0	2732
pattern	47028	-8.94415052761981	0	7662
pattern	47029	-8.750514586656024	0	6313
pattern	47030	-7.953647381107475	0	2845
pattern	47031	-7.886433314627434	0	2660
pattern	47032	-7.038018918534538	1	18990
pattern	47033	-8.371458796642635	0	4321
pattern	47034	-6.5365991384097635	0	689
pattern	47035	-8.230826594385192	0	3754
pattern	47036	-7.165444185172232	0	1293
pattern	47037	-7.302453447714625	0	1483
pattern	47038	-8.78461179116196	0	6532
pattern	47039	-8.453387479280414	0	4690
pattern	47040	-8.004344275782575	0	2993
pattern	47041	0.9374670539519365	208	1276
pattern	47042	-5.378577886546681	1	3612
pattern	47043	-7.166216722325989	0	1294
pattern	47044	-3.3635115941083202	8	3650
pattern	47045	-8.02582250783252	0	3058
pattern	47046	-0.6607220095229575	0	1
pattern	47047	-5.128980471009144	2	5460
pattern	47048	-8.606473650673566	0	5466
pattern	47049	-7.633338787048067	0	2065
pattern	47050	-3.2777677354812935	8	3350
pattern	47051	-9.12749518525695	0	9204
pattern	47052	-6.977221839099851	0	1071
pattern	47053	-2.964690281177201	3	930
pattern	47054	-8.6253184196941	0	5570
pattern	47055	-4.369136754905709	6	7504
pattern	47056	-0.6218199579281211	49	1431
pattern	47057	-7.052665872259553	0	1155
pattern	47058	-8.64451922737898	0	5678
pattern	47059	-5.950813760638803	1	6402
pattern	47060	-6.925532536898184	0	1017
pattern	47061	-6.743984047904805	0	848
pattern	47062	-7.696183658003295	0	2199
pattern	47063	-9.359185843923346	0	11604
pattern	47064	-10.0812125930581	0	23889
pattern	47065	-6.94979529732624	0	1042
pattern	47066	-8.73551495054007	0	6219
pattern	47067	2.7783349908269677	808	786
pattern	47068	-4.026422360723445	9	7962
pattern	47069	-7.1716078358896835	0	1301
pattern	47070	-8.27306506668119	0	3916
pattern	47071	-7.5453560464305385	0	1891
pattern	47072	-2.3317776792766933	13	2107
pattern	47073	-6.848998636783979	0	942
pattern	47074	-9.079540832790537	0	8773
pattern	47075	-7.333634739717311	0	1530
pattern	47076	-6.696955490198974	0	809
pattern	47077	-0.6979852848841668	113	3560
pattern	47078	-8.940882737179269	0	7637
pattern	47079	-3.870228939594952	20	15077
pattern	47080	-9.078970800696904	0	8768
pattern	47081	-6.846875349906169	0	940
pattern	47082	-2.553986925227004	10	2027
pattern	47083	-2.162139058331915	18	2459
pattern	47084	-2.2585596557667587	18	2708
pattern	47085	-6.677003116185097	0	793
pattern	47086	-0.15480717618150777	50	915
pattern	47087	-7.514765009640775	0	1834
pattern	47088	-8.257369131032428	0	3855
pattern	47089	-8.395914720188435	0	4428
pattern	47090	-8.659375910319433	0	5763
pattern	47091	-8.635675773158262	0	5628
pattern	47092	-9.022314945379028	0	8285
pattern	47093	-8.427692091810734	0	4571
pattern	47094	-2.3852877975939593	18	3074
pattern	47095	-7.876614268006601	0	2634
pattern	47096	-9.603121142360274	0	14810
pattern	47097	-7.489935273749711	0	1789
pattern	47098	-7.853968339595514	0	2575
pattern	47099	-6.7821197298913285	0	881
pattern	47100	-6.572193317325536	0	714
pattern	47101	-6.274641867768574	0	530
pattern	47102	-9.116572007615515	0	9104
pattern	47103	-7.052665872259553	0	1155
pattern	47104	-7.581687140268815	0	1961
pattern	47105	-9.188701575005915	0	9785
pattern	47106	-3.7902471435590153	5	3512
pattern	47107	-7.89838742141201	0	2692
pattern	47108	-9.440017452310109	0	12581
pattern	47109	-9.450847224259036	0	12718
pattern	47110	-8.904757208754916	0	7366
pattern	47111	-9.844901235836709	0	18861
pattern	47112	-6.977221839099851	0	1071
pattern	47113	-7.438346017632786	0	1699
pattern	47114	-4.483349589189279	1	1475
pattern	47115	-7.452945361066271	0	1724
pattern	47116	-4.081566607725761	2	1915
pattern	47117	-8.676235259547507	0	5861
pattern	47118	-8.528318338790285	0	5055
pattern	47119	-7.270268503640792	0	1436
pattern	47120	-7.039604447180347	0	1140
pattern	47121	-7.865930960866332	0	2606
pattern	47122	-3.9678162865014537	2	1709
pattern	47123	-6.841547324534834	0	935
pattern	47124	-7.601370468630631	0	2000
pattern	47125	-9.67407039872093	0	15899
pattern	47126	-6.755694658606158	0	858
pattern	47127	-4.548271852835431	1	1574
pattern	47128	-8.509349773583134	0	4960
pattern	47129	-8.536787230450793	0	5098
pattern	47130	-7.801774327044121	0	2444
pattern	47131	-2.4539820016300724	13	2381
pattern	47132	-8.743680958782893	0	6270
pattern	47133	-6.824304332395071	0	919
pattern	47134	-9.458366683188807	0	12814
pattern	47135	-3.4945720688027535	0	32
pattern	47136	-7.004824107726414	0	1101
pattern	47137	-7.068969142237081	0	1174
pattern	47138	-9.28069971090693	0	10728
pattern	47139	-8.743361976267531	0	6268
pattern	47140	-0.909862972429874	201	7826
pattern	47141	-8.393654288792256	0	4418
pattern	47142	-1.8964758228492706	52	5435
pattern	47143	-5.127697817265456	2	5453
pattern	47144	-7.015655162278773	0	1113
pattern	47145	-7.605858277891979	0	2009
pattern	47146	-9.056132269712684	0	8570
pattern	47147	-5.019876758788279	1	2523
pattern	47148	-7.418142544256583	0	1665
pattern	47149	-4.071508288421153	5	4653
pattern	47150	-7.61723644963607	0	2032
pattern	47151	-4.56339562253101	1	1598
pattern	47152	-9.535385894395743	0	13840
pattern	47153	-7.099974540251853	0	1211
pattern	47154	0.5767194625535342	115	1012
pattern	47155	-1.6963977844701164	64	5475
pattern	47156	-9.23911599714028	0	10291
pattern	47157	-3.626051789303444	2	1214
pattern	47158	-8.119677285370633	0	3359
pattern	47159	-2.6612520821893595	5	1135
pattern	47160	-7.467905913180367	0	1750
pattern	47161	-8.973596805417941	0	7891
pattern	47162	-7.390142062141036	0	1619
pattern	47163	-9.67908924992419	0	15979
pattern	47164	-8.048448374023344	0	3128
pattern	47165	0.9095292337814374	156	984
pattern	47166	-6.6807746362577545	0	796
pattern	47167	-7.605858277891979	0	2009
pattern	47168	7.541398443922473	834	6
pattern	47169	-8.9918032423632	0	8036
pattern	47170	-7.230516970244253	0	1380
pattern	47171	-6.753363481847713	0	856
pattern	47172	-4.5199365328249295	1	1530
pattern	47173	-9.249074085464393	0	10394
pattern	47174	-8.035582059192743	0	3088
pattern	47175	-7.372706307519087	0	1591
pattern	47176	-9.341976910800254	0	11406
pattern	47177	-8.67007500853223	0	5825
pattern	47178	-8.477607162743917	0	4805
pattern	47179	-7.256957729635174	0	1417
pattern	47180	-4.688336549468571	5	8623
pattern	47181	-9.173150981814125	0	9634
pattern	47182	-8.733744877996685	0	6208
pattern	47183	-6.77300738727461	0	873
pattern	47184	-2.0714333011208517	0	7
pattern	47185	-8.45551698091224	0	4700
pattern	47186	-6.989276476682691	0	1084
pattern	47187	-7.797265080733371	0	2433
pattern	47188	-8.30793683657761	0	4055
pattern	47189	-8.585960816693438	0	5355
pattern	47190	-7.843823637949711	0	2549
pattern	47191	-5.121259753859515	2	5418
pattern	47192	-7.599369403586484	0	1996
pattern	47193	-6.845812013440449	0	939
pattern	47194	5.036377440461686	785	79
pattern	47195	-7.01295837674999	0	1110
pattern	47196	-0.7617466492933819	70	2351
pattern	47197	-7.31251095238349	0	1498
pattern	47198	-8.909767079050644	0	7403
pattern	47199	-2.844825233124884	9	2442
pattern	47200	-9.111727749643652	0	9060
pattern	47201	-9.713774944042155	0	16543
pattern	47202	-8.531675082823725	0	5072
pattern	47203	-7.027257916600157	0	1126
pattern	47204	-8.443317626100558	0	4643
pattern	47205	-8.830826062979495	0	6841
pattern	47206	-6.7787123246329	0	878
pattern	47207	-6.024118919530363	1	6889
pattern	47208	-7.9273013642125045	0	2771
pattern	47209	-6.79002547910283	0	888
pattern	47210	-1.9807193904647333	8	915
pattern	47211	-8.232689071668325	0	3761
pattern	47212	-4.009518502337813	1	918
pattern	47213	-6.85849802869689	0	951
